Compiling ScholiawordandNameFreq.sc
urn:cite:hmt:pers.pers38	8.055421298533913E-6
urn:cite:hmt.pers.pers21	8.055421298533913E-6
urn:cite:hmt:pers.pers719	8.055421298533913E-6
urn:cite:hmt:place.place172	8.055421298533913E-6
urn:cite:hmt:pers.pers577	8.055421298533913E-6
urn:cite:hmt:pera.pers21	8.055421298533913E-6
urn:cite:hmt:pers.pers571	8.055421298533913E-6
urn:cite:hmt:pers.pers20	8.055421298533913E-6
urn:cite:hmt:pers.pers110	8.055421298533913E-6
urn:cite:hmt:pers.pers618	8.055421298533913E-6
urn:cite:hmt:pers.pers68	8.055421298533913E-6
urn:cite:hmt:pers.pers506	8.055421298533913E-6
urn:cite:hmt:pers.pers266	8.055421298533913E-6
urn:cite:hmt:pers.pers560	8.055421298533913E-6
urn:cite:hmt:pers.pers427	8.055421298533913E-6
urn:cite:hmt:pers.pers252	8.055421298533913E-6
urn:cite:hmt:pers.pers1062	8.055421298533913E-6
urn:cite:hmt:pers.pers428	8.055421298533913E-6
urn:cite:hmt:pers.pers647	8.055421298533913E-6
urn:cite:hmt:pers.pers34	8.055421298533913E-6
urn:cite:hmt:pers.pers458	8.055421298533913E-6
urn:cite:hmt:pers.pers57	8.055421298533913E-6
urn:cite:hmt:pers.pers263	8.055421298533913E-6
urn:cite:hmt:pers.pers889	8.055421298533913E-6
urn:cite:hmt:pers.pers10	8.055421298533913E-6
urn:cite:hmt:pers.pers235	8.055421298533913E-6
urn:cite:hmt:pers.pers744	8.055421298533913E-6
urn:cite:hmt:pers.pers42	8.055421298533913E-6
urn:cite:hmt:pers.pers1023	8.055421298533913E-6
urn:cite:hmt:pers.pers339	8.055421298533913E-6
urn:cite:hmt:pers.pers1016	8.055421298533913E-6
urn:cite:hmt:pers.pers417	8.055421298533913E-6
urn:cite:hmt:pers.pers328	8.055421298533913E-6
urn:cite:hmt:pers.pers557	8.055421298533913E-6
urn:cite:hmt:pers.pers1043	8.055421298533913E-6
urn:cite:hmt:pers.pers653	8.055421298533913E-6
urn:cite:hmt:pers.pers1021	8.055421298533913E-6
urn:cite:hmt:pers.pers502	8.055421298533913E-6
urn:cite:hmt:pers.pers684	8.055421298533913E-6
urn:cite:hmt:pers.pers270	8.055421298533913E-6
urn:cite:hmt:pers.pers329	8.055421298533913E-6
urn:cite:hmt:pers.pers416	8.055421298533913E-6
urn:cite:hmt:pers.pers690	8.055421298533913E-6
urn:cite:hmt:pers.pers896	8.055421298533913E-6
urn:cite:hmt:pers.pers1010	8.055421298533913E-6
urn:cite:hmt:pers.pers382	8.055421298533913E-6
urn:cite:hmt:pers.pers311	8.055421298533913E-6
urn:cite:hmt:pers.pers239	8.055421298533913E-6
urn:cite:hmt:pers.pers551	8.055421298533913E-6
urn:cite:hmt:pers.pers996	8.055421298533913E-6
urn:cite:hmt:pers.pers206	8.055421298533913E-6
urn:cite:hmt:pers.pers196	8.055421298533913E-6
urn:cite:hmt:pers.pers648	8.055421298533913E-6
urn:cite:hmt:pers.pers292	8.055421298533913E-6
urn:cite:hmt:pers.pers1012	8.055421298533913E-6
urn:cite:hmt:pers.pers654	8.055421298533913E-6
urn:cite:hmt:pers.pers140	8.055421298533913E-6
urn:cite:hmt:pers.pers890	8.055421298533913E-6
urn:cite:hmt:pers.pers324	8.055421298533913E-6
urn:cite:hmt:pers.pers364	8.055421298533913E-6
urn:cite:hmt:pers.pers632	8.055421298533913E-6
urn:cite:hmt:pers.pers561	8.055421298533913E-6
urn:cite:hmt:pers.pers286	8.055421298533913E-6
urn:cite:hmt:pers.pers223	8.055421298533913E-6
urn:cite:hmt:pers.pers330	8.055421298533913E-6
urn:cite:hmt:pers.pers346	8.055421298533913E-6
urn:cite:hmt:pers.pers979	8.055421298533913E-6
urn:cite:hmt:pers.pers228	8.055421298533913E-6
urn:cite:hmt:pers.pers401	8.055421298533913E-6
urn:cite:hmt:pers.pers259	8.055421298533913E-6
urn:cite:hmt:pers.pers155	8.055421298533913E-6
urn:cite:hmt:pers.pers469	8.055421298533913E-6
urn:cite:hmt:pers.pers423	8.055421298533913E-6
urn:cite:hmt:pers.pers438	8.055421298533913E-6
urn:cite:hmt:pers.pers652	8.055421298533913E-6
urn:cite:hmt:pers.pers1020	8.055421298533913E-6
urn:cite:hmt:pers.pers162	8.055421298533913E-6
urn:cite:hmt:pers.pers429	8.055421298533913E-6
urn:cite:hmt:pers.pers284	8.055421298533913E-6
urn:cite:hmt:pers.pers167	8.055421298533913E-6
urn:cite:hmt:pers.pers758	8.055421298533913E-6
urn:cite:hmt:pers.pers290	8.055421298533913E-6
urn:cite:hmt:pers.pers159	8.055421298533913E-6
urn:cite:hmt:pers.pers426	8.055421298533913E-6
urn:cite:hmt:pers.pers641	8.055421298533913E-6
urn:cite:hmt:pers.pers437	8.055421298533913E-6
urn:cite:hmt:pers.pers1042	8.055421298533913E-6
urn:cite:hmt:pers.pers617	8.055421298533913E-6
urn:cite:hmt:pers.pers668	8.055421298533913E-6
urn:cite:hmt:pers.pers587	8.055421298533913E-6
urn:cite:hmt:pers.pers657	8.055421298533913E-6
urn:cite:hmt:pers.pers977	8.055421298533913E-6
urn:cite:hmt:pers.pers72	8.055421298533913E-6
urn:cite:hmt:place.place74	8.055421298533913E-6
urn:cite:hmt:pers.pers379	8.055421298533913E-6
urn:cite:hmt:pers.pers121	8.055421298533913E-6
urn:cite:hmt:pers.pers622	8.055421298533913E-6
urn:cite:hmt:pers.pers349	8.055421298533913E-6
urn:cite:hmt:pers.pers1024	8.055421298533913E-6
urn:cite:hmt:pers.pers460	8.055421298533913E-6
urn:cite:hmt:pers.pers64	8.055421298533913E-6
urn:cite:hmt:pers.pers338	8.055421298533913E-6
urn:cite:hmt:pers.pers457	8.055421298533913E-6
urn:cite:hmt:pers.pers446	8.055421298533913E-6
urn:cite:hmt:pers.pers109	8.055421298533913E-6
urn:cite:hmt:pers.pers925	8.055421298533913E-6
urn:cite:hmt:pers.pers430	8.055421298533913E-6
urn:cite:hmt:pers.pers572	8.055421298533913E-6
urn:cite:hmt:pers.pers1017	8.055421298533913E-6
urn:cite:hmt:pers.pers623	8.055421298533913E-6
urn:cite:hmt:pers.pers374	8.055421298533913E-6
urn:cite:hmt:pers.pers238	8.055421298533913E-6
urn:cite:hmt:pers.pers510	8.055421298533913E-6
urn:cite:hmt:pers.pers150	8.055421298533913E-6
urn:cite:hmt:pers.pers415	8.055421298533913E-6
urn:cite:hmt:pers.pers60	8.055421298533913E-6
urn:cite:hmt:pers.pers342	8.055421298533913E-6
urn:cite:hmt:pers.pers649	8.055421298533913E-6
urn:cite:hmt:pers.pers46	8.055421298533913E-6
urn:cite:hmt:pers.pers1051	8.055421298533913E-6
urn:cite:hmt:pers.pers188	8.055421298533913E-6
urn:cite:hmt:pers.pers1052	8.055421298533913E-6
urn:cite:hmt:pers.pers245	8.055421298533913E-6
urn:cite:hmt:pers.pers1013	8.055421298533913E-6
urn:cite:hmt.pers.pers110	8.055421298533913E-6
cite:urn:hmt:pers.pers22	8.055421298533913E-6
urn:cite:hmt:pers.pers227	8.055421298533913E-6
urn:cite:hmt:pers.pers595	8.055421298533913E-6
urn:cite:hmt:pers.pers1025	8.055421298533913E-6
urn:cite:htm:pers.HELP	8.055421298533913E-6
urn:cite:hmt:pers.pers1039	8.055421298533913E-6
urn:cite:hmt:pers.pers285	8.055421298533913E-6
urn:cite:hmt.pers.pers16	8.055421298533913E-6
urn:cite:hmt:pers.pers411	8.055421298533913E-6
urn:cite:hmt:pers.pers370	8.055421298533913E-6
urn:cite:hmt:pers.pers82	8.055421298533913E-6
urn:cite:hmt:per.pers1	8.055421298533913E-6
urn:cite:hmt:pers.pers41	8.055421298533913E-6
urn:cite:hmt:pers.pers1036	8.055421298533913E-6
921	8.055421298533913E-6
urn:cite:hmt:pers.pers143	8.055421298533913E-6
urn:cite:hmy:pers.pers17	8.055421298533913E-6
urn:citeLhmt:pers.pers341	8.055421298533913E-6
urn:cite:hmt:pers.pers1030	8.055421298533913E-6
urn:cite:hmt:pers.pers257	8.055421298533913E-6
urn:cite:hmt:pers.pers943	8.055421298533913E-6
urn:cite:hmt:pers.pers1018	8.055421298533913E-6
urn:cite:hmt:pers.pers519	8.055421298533913E-6
urn:cite:hmt:pers.pers488	8.055421298533913E-6
urn:cite:hmt:pers.pers687	8.055421298533913E-6
urn:cite:hmt:pers.pers1041	8.055421298533913E-6
urn:cite:hmt:pers.pers559	8.055421298533913E-6
urn:cite:hmt:pers.pers1015	8.055421298533913E-6
urn:cite:hmt:pers.pers179	8.055421298533913E-6
urn:cite:hmt:pers.pers318	8.055421298533913E-6
urn:cite:hmt:pers.pers246	8.055421298533913E-6
urn:cite:hmt:pers.pers898	8.055421298533913E-6
urn:cite:hmt:pers.pers365	8.055421298533913E-6
urn:cite:hmt:pers.pers190	8.055421298533913E-6
urn:cite:hmt:pers.pers549	8.055421298533913E-6
urn:cite:hmt:pers.pers820	8.055421298533913E-6
urn:cite:hmt:pers.pers268	8.055421298533913E-6
urn:cite;hmt:pers.pers887	8.055421298533913E-6
urn:cite:hmt:pers.pers153	8.055421298533913E-6
urn:cite:hmt:pers.pers634	8.055421298533913E-6
urn:cite:hmt:pers.pers337	8.055421298533913E-6
