urn:cts:greekLit:tlg5026.msA.hmt:15.137.comment	πρότερος ἀσπίς λαμβάνω εἶτα περικεφάλαιοςXπερικεφαλαία ζηνόδοτος ἐναλλάσσω ἀλέξανδρος μονομαχία
urn:cts:greekLit:tlg5026.msA.hmt:15.138.comment	ἔχω κόρυς τοξότης λοκροίXλοκρός ἔχω κόρυς χαλκήρης
urn:cts:greekLit:tlg5026.msA.hmt:15.139.comment	βελτίων ἄνοοςXἄνω συνάπτω προτρέπω ναῦς ὁρμάζωXὁρμάωXὁρμή
urn:cts:greekLit:tlg5026.msA.hmt:15.14.comment	ζεύς δῖος ἕκτωρ ὑποπτεύω ὀδύσσειαXὀδύσσειος ἔπειμιXἔπειτα ὀδυσσεύς θεάομαιXθεάωXθεῖος λανθάνω
urn:cts:greekLit:tlg5026.msA.hmt:15.140.comment	ὅστις τρισύλλαβος πρότεροςXπρῶτος χάωXχέωXἔχιςXἔχω συλλαβή ὀξύς ὅστις οὐκέτι ήμελλε τρίτοςXτριτάω τέλος πίπτω ὀξύς δεύτερος ἄρχω μεθίστημι
urn:cts:greekLit:tlg5026.msA.hmt:15.141.comment	ὕμεων ἀντωνυμία ἀπόλυτος έχουσα ἀντιδιαστολή τρίτοςXτριτάω τέλος χάωXχέωXἔχιςXἔχω ὀξείαν
urn:cts:greekLit:tlg5026.msA.hmt:15.142.comment	χωρικός περίκτησις οὐσία πρότεροςXπρῶτος καταλαμβάνω χώρα κλῆρος διανέμω
urn:cts:greekLit:tlg5026.msA.hmt:15.143.comment	ἠθικός ἐλπίζω ἐμβαίνω ὲπι καίω ναῦς ἑλπίζετε ἐμβαίνω θάλασσα ἀφίζωXἀφικνέομαι πατρίς βάδην θάλασσα πορεύω
urn:cts:greekLit:tlg5026.msA.hmt:15.144.comment	πεζός πεζευόμενη ἄβατος ἐμβατήριος ῥυθμός λακεδαιμόνιος νικάω εἰσβάλλω πατρίς
urn:cts:greekLit:tlg5026.msA.hmt:15.145.comment	εκληπτέον τρέωXτρεῖς διαστολή αὐτοσχέδιος βέλτερος ἀπόλλυμι εἷςXἕνος χρόνος μέρος πρότερος ἠέXἤ βιόωXβιώνης λόγος βελτίων εἷςXἕνος χρόνος σύντομος ἀπόλλυμι χρόνος φθείρω στρεύγομαι στραγγίζω ὀλίγος ἐκλείπω
urn:cts:greekLit:tlg5026.msA.hmt:15.146.comment	διαστολή βιόωXβιώνης μέχρι συναπτέον λόγος ἀποθνήσκω ζάω σύντομος βελτίων παρολκή καταπονέω
urn:cts:greekLit:tlg5026.msA.hmt:15.147.comment	σχεδίος ὁμώνυμος ἀμφότερος ὑπόXὑφή ἕκτωρ ἀναιρέω ἐκεῖνος ἴφιτος πατήρ περιμήδης ἀναφορά πυλαιμενοῦς
urn:cts:greekLit:tlg5026.msA.hmt:15.148.comment	κυλλήνη ἀρκαδία ὄρος ἐπίνειον ἠλεῖος κυλλήνη ἀρχός ἐπειοίXἐπειός ἠλεiοι
urn:cts:greekLit:tlg5026.msA.hmt:15.149.comment	ἔτος τρωικός δόλοψ λάμποςXλάμπω υἱός αδελφοῦ πριαμου ὁμώνυμος δόλοψ δόλοψ κλυτίδης ὀφέλτιος
urn:cts:greekLit:tlg5026.msA.hmt:15.15.comment	προπαροξυτονητέον ὁμοιόωXὁμοῖοςXὅμοιος ό ἀφικνέομαι μέσος β ἀόριστος ταὐτός κακός οἶτος ὄλῃαι τούτο μέσηςXμέσοςXμεσόω δευτερόωXδεύτερος ἀοριστόωXἀόριστος
urn:cts:greekLit:tlg5026.msA.hmt:15.150.comment	κύτος κοίλωμα θώραξ γύαλον ὁρίζω τόπος
urn:cts:greekLit:tlg5026.msA.hmt:15.151.comment	θεσπρωτιακῆς φυράωXἐφύραXἔφυρα κορίνθ//κορίνθου δῆλος σελλήεις σελλοί περίοικος ασίῳ σελλήεις ποταμός
urn:cts:greekLit:tlg5026.msA.hmt:15.152.comment	διάκενος κορυφή κυβισταν' ἐπεξηγέομαι ἑξῆςXἔχω λέξις ὄνομα ἄκρος
urn:cts:greekLit:tlg5026.msA.hmt:15.153.comment	σημαίνω νεωστί φοινίζωXφοινίσσω ἀνθέωXἄνθος νεωστί χρώζω λαμπρότης
urn:cts:greekLit:tlg5026.msA.hmt:15.154.comment	ἀμφιβολόν πότερος ἐφορμάωXἐφορμέω εεισάσθην δοκέω φαντασιαν λαμβάνω συλάω νεκρός
urn:cts:greekLit:tlg5026.msA.hmt:15.155.comment	κασίγνητος κοινός συγγενήςXσυγγενεύς σημειόω ἀνεψιός κασίγνητος καλέω μελάνιππος ἀνεψιός ἧν ἕκτωρ ἀνεψιοι ἀδελφήXἀδελφός παῖς αἴαςXαἶα ἀχιλλεύς τελαμών πηλεύς
urn:cts:greekLit:tlg5026.msA.hmt:15.156.comment	ὁμοιόωXὁμοῖοςXὅμοιος οἰνώνη πρόθεσις αναστρεπτέον εόντων μετοχή συντάσσω
urn:cts:greekLit:tlg5026.msA.hmt:15.157.comment	ἀσκαλωνίτης ἀναστρέφω ἑξῆςXἔχω περιέπω ἀγόςXἐγώ συγκατατίθημι ῥῆμα ἕπομαι ποιητήςXποιητός ἐνεργητικός κίνημα πλεῖστος ἐθέλω ἔχω πρόθεσις συντάσσω
urn:cts:greekLit:tlg5026.msA.hmt:15.158.comment	χωρίς σύνδεσμος γράφω ἀρίσταρχος πάντως ἀσύνδετος γίγνομαι λόγος πλέοςXπλέωXπλείωνXπλπλείων διίστημιXδιαστάζω μᾶλλον ἐμφαίνω
urn:cts:greekLit:tlg5026.msA.hmt:15.159.comment	ζηνόδοτος γράφοςXγράφω ἀμφί γίγνομαι ὑπερβατόνXὑπερβατός ὅμηρος κυνάωXκύων κτείνω βουκόλος φεύγω πρίν πέρ ὅμηρος ἀολλίζω ἀνήρXἀνδρόω ἀμφί
urn:cts:greekLit:tlg5026.msA.hmt:15.16.comment	ἥρα δεσμός νοητέονXνοητέος φυσικός ἄρεοςXἄρευςXἄρηςXἄριςXἄρος αἰθήρ συμπλοκή φημί χρύσεος ἄρρηκτος δυσδιαχείριστον πῦρ χρυσαυγής δυσδιάλυτος ἄκμων δύο βαρύς στοιχεῖον γαῖαXγῆ θάλασσα ζητέω ποιέω αἰτίαXαἴτιος ἄσχημος ὑβρίζω ἡραν ζεύς θνητός ἡράκλεαXἡρακλῆς φημί μιμνήσκω κρεμάννυμιXκρεμόω ῥητέος φιλοσοφέω ὅμηρος μυθικός ζεύς ἐνταῦθα αἰθήρ οὐρανόςXοὐρανόω ἀήρ δεσμός ἀγάωXἄγω ὑγρός δεσμεύω μετάXμεταί ἀήρ μέσος γαῖαXγῆ ἀήρ δέομαιXδέω νοέω ἐγώXἡμός ἡρὰν ὑπάρχω ἀήρ ἐκκρεμάννυμι ὕδωρ γαῖαXγῆ εἰςXὗς δέωXδεῖ ἄκμων ἀκοπίατος στοιχεῖον καλός δύναμαι θεός δεσμός λύω ἰσχύς ὁλάωXὅλοξXὅλος συνδέω διπλόος δυάω τόπος ῥαψῳδία ποιητής ἥφαιστος ῥῖψις ἥρα δέσμηXδεσεύωXδεσμέωXδεσμεύωXδεσμόςXδεσσμέω πληρόω μῦθος
urn:cts:greekLit:tlg5026.msA.hmt:15.160.comment	ὑγιήςXὑγιόω παλίωξις πάλιν δίωξις ὅστεXὅστιςXὅτεXὅτι υποστροφῆς διώκω διωκώμενοι μέλλω ἔοικα
urn:cts:greekLit:tlg5026.msA.hmt:15.161.comment	βέλος πλέωςXπλείωνXπλείωνίων συγκατατίθημι ἐπιθετικός ἀξιόω τυραννίων ἀριστοφανης ἐκεῖνος φημί δάσος βέλος τάρφος ἐπιθετικός ταρφύς ὀξύς
urn:cts:greekLit:tlg5026.msA.hmt:15.162.comment	ὀξύτονος ἀναγνωστέον μὸς λήγω δύο συλλαβή ἔχω μ ὀξύνω ἐθέλω μερισμός ὀπλισμός ἔνιοι αφρισμός μεταβολήXμεταβολεύς γίγνομαι ρ λ πλεονάζω φλέοςXφλέωXφλέως φλύω φλοισμός ἀφλοισμός πλεονασμός ὄντως τυραννίων προπαροξύνω
urn:cts:greekLit:tlg5026.msA.hmt:15.163.comment	ἀθετέω στίχοςXστείχω ἐπίσταμαιXἐπιστάζωXἐφίστημι έκτορός λόγος ἐν-θέω ὁρμή εκτορος παρεριειρμένα ἐκλύω συνάπτω γοῦν γνήσιος δεινότης σώζω κυκλικῶς ταυτολογέω εἴρωXἐρῶXἔρομαι φρονέω ναῦς γλαφυρός ἐγείρω ἕκτωρ πριαμίδης παλιλλογέω ἕκτωρ αὐτος αἰθήρ ἀμύντωρ
urn:cts:greekLit:tlg5026.msA.hmt:15.164.comment	ψιλεύςXψιλόςXψιλόω ἀλιταίνω σχηματίζω ὀφέλλωXὀφείλω ὁμοῖοςXὅμοιος ἡλιτόμηνος συγκοπή πάσχω διδάσκω συναλιφή ψιλόω ἠλίβατος πέτρα δασύνω ἐτυμολογέω ἥλιος ηλιω βατός μόνος πείθω παράδοσις πρόδηλος γίγνομαι συναλιφή
urn:cts:greekLit:tlg5026.msA.hmt:15.165.comment	εἰμίXεἰςXἐν γράφω ἕξ αλός δαναοίXδαναός αίρεται κινέω ἔμφασις ἔμμονος στάσις μένω ἔμπεδος φημί πέτρα ερη ῥυία πέδιονXπεδίον
urn:cts:greekLit:tlg5026.msA.hmt:15.166.comment	ἀνεμόωXἄνεμος αὐξάνω ὑψηλός ὅταν αγαμεμνονος ἀνεμοτρεφής φημί λ ἰσχυρον ὑπευδια κατασκιάζω δένδρονXδενδρόω εὐγενῆμεν λείωνXλεῖος ὄρπηξ ποιέω ἀσθενέωXἀσθενής μαλακός ἀγύμναστος ἀναδίδωμι πίπτω τραχύς ἀήρ ἀνεμώδης πνευματόωXπνεῦμα τρίβω πληγή εὔτονος δύσθραυστος χάωXχέωXἔχιςXἔχω στερρότης φημί πλούταρχος μέλεταXμελέτη ὁμηρικός
urn:cts:greekLit:tlg5026.msA.hmt:15.167.comment	ναῦς δήλονότι ἀχνης σκεπάζω ἄχνη ἀφρωδες
urn:cts:greekLit:tlg5026.msA.hmt:15.168.comment	ἀρσενικός δεινός ἀήτηXἀήτης δεινός κλυτός ἱπποδάμειαXἱπποδάμειον ἕνιοι ἀγνοέω ποιέωXποιόω δεινός ἀήτηXἀήτης δέομαιXδέω γράφω
urn:cts:greekLit:tlg5026.msA.hmt:15.169.comment	βραχύς διείργω θάνατοςXθανατόω διάστημα ολίγον θνήσκω τυγχάνωXτυχόν ἀπέχω θάνατοςXθανατόω πρότεροςXπρῶτος εἶπον ἀναχάρσιδος σκύθηςXσκύθος ἔρομαι ναύτης πόσος ἀπεχομεν ὕδωρ μάθηXμάθος τέσσαρες δάκτυλος τοσοῦτος φημί θάνατοςXθανατόω
urn:cts:greekLit:tlg5026.msA.hmt:15.17.comment	αἴρωXἀείρωXἀρόωXἄρον συναπτέον ἵημιXὅςXᾗ λόγος λύω δύναμαι παρίστημι λαμβάνω δηλονότι παρίστημιXπαριστάω λύω
urn:cts:greekLit:tlg5026.msA.hmt:15.170.comment	ἀνά-ἀράωXἀνά-ἀρέομαιXἀνά-ἐράομαιXἀνά-ἐρέομαιXἀνά-ἐρέω βοῦς άναιρεθῆναι ἕλιξ μέλαιναXμέλας ἠελικοειδῆ κέρας ἔχω ἔλει τρέφω
urn:cts:greekLit:tlg5026.msA.hmt:15.171.comment	πρότεροςXπρῶτος ὕστατοςXὕστερος σύνδεσμος κέωXκεῖμαι διαζευκτικός ἀμείνων πρότεροςXπρῶτος ὕστατοςXὕστερος
urn:cts:greekLit:tlg5026.msA.hmt:15.172.comment	κοπρεύς κῆρυξ eὐρθσθέως ἀργεῖος βασιλεύς εὐρυσθεώς ἐντολή λέγωXἔλεγος ἡρακλῆς ἆθλονXἆθλος ἕνεκα ἔξωθε πόλις μένω δείδω ἀυτὸν εἰα ἐνδίδωμιXἔνδον εἰσέρχομαι
urn:cts:greekLit:tlg5026.msA.hmt:15.173.comment	ζηνόδοτος γράφοςXγράφω ἀγγελία γίγνομαι οἰχνέω κρεμάζωXκρεμάννυμιXκρεμάω ἀγγελιης ἄγγελος
urn:cts:greekLit:tlg5026.msA.hmt:15.174.comment	ἐνια ἀντίγραφοςXἀντιγράφω χωρίς π ἅλλομαι διχόωXδιχῶς στρέφω
urn:cts:greekLit:tlg5026.msA.hmt:15.175.comment	ἐλλείπω ἑταῖρος ἑλλανικος αἰολικός νομίζω πέρ εἰρέωXἐρῶ
urn:cts:greekLit:tlg5026.msA.hmt:15.176.comment	ὁράωXὄψιςXὄψος ναῦς ἔπλεπον εἰσέρχομαι στέγηXστέγοςXστέγω γίγνομαι
urn:cts:greekLit:tlg5026.msA.hmt:15.177.comment	τοκεύς ἑκάτερος δύναμαι προσδίδωμι ἄλλοςXἄλλως ἀμφίβολος ζεύς ὠόπ ερ πάρειμι ποιέωXποιόω γονάωXγονεύς μᾶλλον εἰκόςXἔοικα ἐπιφέρω γουνοζόμαι
urn:cts:greekLit:tlg5026.msA.hmt:15.178.comment	ἀκατάλληλος φράσις δέωXἐσθίωXἔδω τρωπάω φόβος φυγή δύναμαι προστακτικός ἑξῆςXἔχω
urn:cts:greekLit:tlg5026.msA.hmt:15.179.comment	ἀπo ναῦς ἀθετέω στίχοςXστείχω ϝ προσυνδίσταται ἀχλύς συνεχής μάχομαι φημί ἕκτωρ φράζω βοή ἀγαθός ἑταῖρος πρότερος καθοράω εἷς ναόςXναῦς ἔχω πόνος παρακαλέω μάχομαι ναῦς ἀολλής φεύγω σκοτόωXσκότος ἀθηνᾶ πάρειμι ζεύς ἀπειλή
urn:cts:greekLit:tlg5026.msA.hmt:15.18.comment	τρέχω δεύτερος ἀόριστος διπλασιάζω ἥδη ῥῆμα ἔθος ποιέω ῥᾴδιοςXῥῄδιος πείθω
urn:cts:greekLit:tlg5026.msA.hmt:15.180.comment	ἄνοοςXἄνω νέμος θεσπέσιος νέφος ἑξῆςXἔχω θεσπέσιος φάος
urn:cts:greekLit:tlg5026.msA.hmt:15.181.comment	δέμνιον ῥηματικός εἴρωXἐρῶXἔρομαι ΐκρια κατάστρωμα πρῶραν πρύμνα σανίδωμα ἐξέχω ἄκραXἄκρονXἄκρος καταγωγή
urn:cts:greekLit:tlg5026.msA.hmt:15.182.comment	βαρυτονητέος γίγνομαι φημί φιλόξενος πλεονασμός βελτίων βιβαστὸς βιβάσθωXβιβάω ἀϊστὸς ὀξύς τάσις ἀίσθω βράσσωXβραχεῖν θυμός ἀίσθω
urn:cts:greekLit:tlg5026.msA.hmt:15.183.comment	βλῆτρον βαρυτονητέος τρον λήγω μονογενής οὐδέτερος βαρύνω σημειόω λουτρον δύο εἰκοσί πῆχυς ὑπόXὑφή εἷςXἵημι ἀναγνωστέον ἀριθμός προφέρω ἰ ὼς εἰκοσινήριτος παράθεσις „ τρίς δέκατος θηλυκός τρίς δέκατοςXδεκάτη
urn:cts:greekLit:tlg5026.msA.hmt:15.184.comment	κέλης χράομαιXχράωXχραύω ἥρως συνίστημιXσυνιστάω κελητίζω κέλης ἱππεύω ἀμφί εἷς δόρυ βαίνω κέληςXκέλομαι ἵππος ἐλαύνω παράγωγον ῥῆμα κέλης γενικός ἱππεύω κακόςXκακόω διαστέλλω ἐλέγχω μόνος ἐνότητος
urn:cts:greekLit:tlg5026.msA.hmt:15.185.comment	αρσενικῶς ἔλεγοντο κύκνος πάντως ἐπικρατέω γέρανος φημί χήν
urn:cts:greekLit:tlg5026.msA.hmt:15.186.comment	τυραννεύωXτυραννιάω παροξύνω λαμβάνω πυνθάνομαι ἐκδέχομαι μέσος δεύτερος ἀόριστος ὑγιήςXὑγιόω σημαίνω παρατατικός ῥῆμα βαρύνω ἀντάω εἶδον ἀντάω ἀνήρ περισπάω κλίνω συνάντομαι ἅπτω ἄντομαι φοῖβος ἅπτω ὁμολογέω βαρύς τάσις ἀκόλουθος ἄντομαι στικτέον πόλεμος ἑξῆςXἔχω μᾶλλον ἐμφαίνω ἀσύνδετος
urn:cts:greekLit:tlg5026.msA.hmt:15.187.comment	ψιλόω παραγωγή εδεξαμενοι σύνθεσις παράδοσις πείθω τάχαXτάχοςXταχύς μηδείς ἄλλος ωκὺ λέξις σημαίνω ἅλς γενικός σύνθεσις κυρέωXκυριόωXκύριοςXκῦρος ψιλός ἀποφέρω πνεῦμα εὐρύαλος ἀμφίαλος ἀστυαλος ἐπιθετικός ἰδέωXἰδίωXἴδιος τηρέω πνεῦμα αμφιάλῳ ἰθάκη „ ἀγχίαλος ἀντρών ὑπόXὑφή ἁλος ἐλέγχω ὠκύαλος ψιλόω
urn:cts:greekLit:tlg5026.msA.hmt:15.188.comment	σχόλιον επιθετικὸν δασύνω ὀφέλλωXὀφείλω συντίθημιXσύνθετος γίγνομαι ἄνοοςXἄνω εἶπον παραγωγή λάπτωXλαμβάνω ἅλς παρολκή κεῖμαι διονύσιος αλικαρνασσεύς τέταρτος ἀττικήXἀττικός ὄνομα φημί φίλιππος μέσηXμέσηςXμέσος δασύνω προσηγορικός τηρέωXτηρεύς σοφοκλῆς ἀναγινωσκομεν ἦλις φίλιππος θρίξ πρέσβιστος σέλαςXσελάω φίλιππος ψιλεύςXψιλόςXψιλόω μακεδών ὠκύς ἁλος δασύς ναῦς ψιλεύςXψιλόςXψιλόω ἀνήρ ὧρτο ἄκρονεως ὠκύαλος ἐναντίος ἡρῳδιανος
urn:cts:greekLit:tlg5026.msA.hmt:15.189.comment	ἀθετέω εὐτελής στίχος ἰδιώτης μάχηXμαχάω σώζω ξίφος ἔγχος πάντοτε μάχομαι πέλεκυς ἀξίνη διονύσιος ἐπιφέρω φάσγανον ἄλλος χείρXχειρόω χαμάδις πίπτω ἔχω ξίφος
urn:cts:greekLit:tlg5026.msA.hmt:15.19.comment	ἄβυσσος τρυγάωXτρύγηXτρύγοςXτρύξ ἔχω ἄκαρπος τρυγάωXτρύγηXτρύγος εὐριπίδης ἀκάρπιστος πεδίον λέγοςXλέγω θάλασσα μυρτῷος αἰγαῖος εὔκρατος θάλασσα φημί πελλήνη γίγας ἄπειμι ἡράκλεαXἡρακλῆς πλανάω
urn:cts:greekLit:tlg5026.msA.hmt:15.190.comment	παλλακή γίγνομαι ἀίσσω ἀική φυλάζωXφυλάσσω φυλακή ὑλάζομαι ὑλακή εὐθεῖαXεὐθύς ἄιξ ὅστις σύνθεσις πολυάιξ γυῖον τίθημι πολυάιξ πόλεμος „ κορυθάιξ πολεμιστής δῆλος ἄιξ εὐθείαν πληθυντικός αἰτιατικός σχηματίζω ὀφέλλωXὀφείλω συστολή ἀναγιγνώσκω χάωXχέωXἔχιςXἔχω δῆλος μέτρον χρή ἐκεῖνος ἐφίστημι κῆληγοντα δύο συλλαβή παρά-λήγω φιλέω βαρύνω χάωXχέωXἔχιςXἔχω ἑλίκη ἐρίκη μυρίκη φοινίκη ἀική ὀξυτονέω ἰσόωXἴσοςXἴσως ῥηματικός ὑπάρχω ἄλλος ἔχω
urn:cts:greekLit:tlg5026.msA.hmt:15.191.comment	ἀκροστόλιον ναόςXναῦςXνεώς πρύμνα εἴρωXἐρῶXἔρομαι αντίφρασιν εὔθλαστος ὑπάρχω
urn:cts:greekLit:tlg5026.msA.hmt:15.192.comment	φέρω φέρω μέλλω δηλόω φέρω φέρω ἀνάλογος φέρω
urn:cts:greekLit:tlg5026.msA.hmt:15.193.comment	τολμάω ἐγώXἡμός ἀξίαXἀξιάωXἄξιος ἀμοιβή παρέχω ζεύς αἱρέω ναῦς
urn:cts:greekLit:tlg5026.msA.hmt:15.194.comment	βαρύτονος ἀναγνωστέον περισπάω δείκνυμι χάωXχόωXἔχω κίνημα ἄνωγα εἶπον ἔπος ἀναγκαῖονXἀναγκαῖος ξενίζω ἀνάγνωσις περισπάω κλίνω βαρύτονος ποτέXποτήXποτόνXποτόςXπρός τρώς ἀγορά μενέλαος ἄνωγα πρόδηλος προστακτικός ἄνωγα ἄνωγα ἄνωγα μεϊ γαμέω βαρύτονος ἀναγνωστέον
urn:cts:greekLit:tlg5026.msA.hmt:15.195.comment	ὑποπόδιον θρῆνυς βελτίων καλέω ὅμηρος καθέδρα ἐρέτης ἀναχωρέω νεόω στρῶμα ἀφικνέομαι τόπος ναόςXναῦςXνεώς βάσις ἔχω κυβερνάωXκυβερνήτης πούς τίθημι ἐδωλιον φημί ἄλλος ὑποδεχομενην ἱστός τράπεζα εἶπονXεἶπος διαβάθρα ναῦς ναῦς
urn:cts:greekLit:tlg5026.msA.hmt:15.196.comment	παθητικός δεδοκημένοςXδοκέω δοκεύω ἐπιτηρέω ῥάβδος πλήσσω
urn:cts:greekLit:tlg5026.msA.hmt:15.197.comment	φημί ἐντελής ἐνίστημι χρόνος σημαίνω δύο συλλαβή βαρυτονητέος παρατατικός γίγνομαι δῆλος ἀποβολή χρονόωXχρόνος ἀρχήXἀρχήν πάσχω φα συλλαβή ὀξύς τάσις ὁμοῖοςXὅμοιος φημί εντελεῖ εκείνου φημί τέλλωXτελέω επιζητεῖ διάνοια
urn:cts:greekLit:tlg5026.msA.hmt:15.198.comment	ἀρίσταρχος δοτικός γράφω συνάπτω δηλονότι ὅλοξXὅλος στίχοςXστείχω ἑξῆςXἔχω χείρ μειλιχίχιῃ τέλος πόλεμος δόρυ προσήνεια ἀργία κέωXκεῖμαι πολεμόωXπόλεμος σωτηρία διονύσιος θρᾷξ ευθεῖαν πτάζωXπτῶσις ἀκόλουθος στίζω φόως τέλειος στιγμή καθε ἑκάτερος ἡμιστίχιον λόγος διόπερ χείρ σωτηρία προσήνεια πολεμόωXπόλεμος
urn:cts:greekLit:tlg5026.msA.hmt:15.199.comment	μειλίχιοςXμειλιχία πολεμόωXπόλεμος φάος χείρ μειλίχιοςXμειλιχία ἀπάντησιςXἀπαντάω
urn:cts:greekLit:tlg5026.msA.hmt:15.2.comment	σκόλοψ τάφρος ἔντεα μέλαςXμέλη αἷμα ἑξῆςXἔχω διαβαίνω σκόλοψ τάφρος ὑπερβατός τρόπος
urn:cts:greekLit:tlg5026.msA.hmt:15.20.comment	στύξ ἡσίοδος ἱεράXἱερήXἱερός πηγήXπηγός θυγάτηρ ὠκεανός φημί ὁμώνυμος ταύτη πηγήXπηγός ἄδου ὅρκος φρικτός ἀυτέωXἀυτή θεός ποιέω βούλησιςXβούλομαι ζεύς
urn:cts:greekLit:tlg5026.msA.hmt:15.200.comment	χρομένων ξίφος μάχηXμαχάω χαμάδις πίπτω ώμων κόπτω πέλεκυς καρπέωXκαρπόςXκαρπόω ξίφος
urn:cts:greekLit:tlg5026.msA.hmt:15.21.comment	πάομαιXπᾶς διαστολή μέχρι ὄμνυμι ἐνταῦθα στικτέον ἀσύνδετος ἑξῆςXἔχω λογόωXλόγος
urn:cts:greekLit:tlg5026.msA.hmt:15.22.comment	παρακρούω ὄρκον βούλησιςXβούλομαι ποσειδῶν ἕλλην βοηθέω συνεργέωXσυνεργής κοιμάω δίονXδῖοςXζεύς ἀπαγόρευσις ἀπαγόρευσις ἄρνησις
urn:cts:greekLit:tlg5026.msA.hmt:15.23.comment	ἐμός γνώμη ποσειδὼν ἕλλην βοηθέω οἶδα γαῖαXγῆ οὐρανός ἄλλος ὄρκοι ἐμός γνώμη ποσειδῶν ἕλλην βοηθέω πλήρης λόγος σύνδεσμος κεῖμαι ῶς συνάπτω ἐπάνω φράσις οἶδα γαῖαXγῆ οὐρανός ἐμός γνώμη σπάνιος λείπω σχεδόν μονόωXμόνος ὁρκόωXὅρκος ἀκέομαιXἀκέωXἐκεῖ οἶδα ζεύς πρότεροςXπρῶτος τελέω τάχαXτάχοςXταχύς συναπτέον ἐπάνω συνήθης ὄρκων ἔλλειψις
urn:cts:greekLit:tlg5026.msA.hmt:15.24.comment	ἀριστοφάνης μασσαλιωτικός ἀργολικός φέρω κτείνω ναῦς εἶδον ἐμφατικός τείρω ἅμα ἔλεος ἕλλην ἐπάγω δίονXδῖοςXζεύς ποσειδῶν λεληθότως ἀπολογέομαι ἡρακλέοςXἡρακλέων
urn:cts:greekLit:tlg5026.msA.hmt:15.25.comment	νόος βελτίων ἡγέομαι προσδίδωμι ποσειδῶν λέγοςXλέγω δύναμαι ἑξῆςXἔχω
urn:cts:greekLit:tlg5026.msA.hmt:15.26.comment	λίζωXλίσσομαι τιμάωXτιμέω ἀθετέω στίχοςXστείχω κβ ἀναγκαῖος παλλιλλογεῖται ἑξῆςXἔχω ἐπεισάγω σύνθεσις εὐτελής ἐπίπαν δεύτερος πρότερος ἀπαντάωXἀπαντή πρότερος ἀπαντάω ὄφρα λαός ἀχαιάXἀχαιός ψεῦδος φεύγω ναῦς πολυκλήις πίπτω πηλείδηςXπηλεύς ἀχιλλεύς οὔτε παραγίγνομαι ἀχιλλεύς ´ώXνέαXναόςXναῦςXνεάωXνεόωXνεώς οὔτε πάτροκλοςXπατρόκλον ἀνίστημι πόλεμος ἀχιλλεύς πίπτω ὁμηρικός μᾶλλον ἐκεῖνος ἐμπίτνω ἐνσείω τίθημι φημί οὐκέτι ἀχαιός σχάωXἔχω ναῦς μέλαιναXμέλαςXμελαίνω πίπτω παλίωξις ὁμηρικός παραλαμβάνω ψιλεύςXψιλόςXψιλόω φυγή ὅταν μεταβολήXμεταβολεύς πρότερος φεύγω διώκω σαφής ἄλλος φημί ὑποστρέφω παλίωξις γίγνομαι ἀσύνηθες οὐδέτερος ἴλιXἴλιονXἴλιοςXἴλιοσλιος ἐρῶXῥέομαι ἴλιXἴλιονXἴλιοςXἴλιοσλιος αἰπύς αἱρέω πάντοτε θηλυκός εἰμίXεἰςXἐν λίζωXλίσσομαι τιμάωXτιμέω φημί ἀρίσταρχος οὐδαμῆ ἀχιλλεύς πτολίπορθος ἐρῶ ποδαρκής ποδώκης
urn:cts:greekLit:tlg5026.msA.hmt:15.27.comment	ἀνίστημι ἀρίσταρχος ἀνίστημι ἑταῖρος ζηνόδοτος πηλείδηςXπηλεύς ἀχιλλεύς λίζωXλίσσομαι τιμάωXτιμέω ὅλοξXὅλος γράφω
urn:cts:greekLit:tlg5026.msA.hmt:15.28.comment	διάνοια θέωXθεῖος τάχος ἐπίπτησις τόπος κίνησις ἀντιπαρατίθημι ὑπερβολικός παροιμιακός διαπέταμαι νόημα ὀδύσσεια σύγκειμαι νέωXναῦς ὠκύς ὡσεί πτερόν ἠέXἤ νόημα οὐδείς ποιητής
urn:cts:greekLit:tlg5026.msA.hmt:15.29.comment	νόος ἀνήρ ἐπέρχομαι γαῖαXγῆ ἱστορέω ὑπομιμνήσκωXὑπομνάομαιXὑπόμνησις ποιέω ἱστορέω ταχέωςXταχύς ἄλλος ἄλλος μεταβαίνω ἡμέραXἥμερος ἰδέωXἴδη ὀξέωςXὀξύς παραγίγνομαι ὄλυμπος
urn:cts:greekLit:tlg5026.msA.hmt:15.3.comment	διακοπῆ λέξις ταλαίπωρος δυσδιόδευτος ἐμφαίνω πολέμιοςXπολεμέω
urn:cts:greekLit:tlg5026.msA.hmt:15.30.comment	ἀρίσταρχος σημειόω μονόωXμόνοςXμόνως γραπτέος δεπάσσι φημί γοῦν ἑξῆςXἔχω θέμιςXθέμιστις καλλιπάρηος δέχομαι δέπας ἔνειμιXἔνιοι καλέω ἕκαστος οὐκέτι ἴδιος χάωXχέωXἔχιςXἔχω καθέδρα ἕκαστος καλέω ἴριςXἶρις ἁρμόζω ἀνεμόωXἄνεμος παραγίγνομαι μήνXμήςXμείς ἔπος γραπτέος ἐπιδίδωσι θέμις ποτήριον θρᾶξ διονύσιος παράκειμαι φημί σημεῖον θεός συνίστημιXσυνιστάω πίνω ἀριστάωXἄριστος διαγωγή ἔχω φημί τέλος χαρίεις ὅστεXὅστιςXὅτεXὅτι εὐφροσύνηXεὐφρόσυνος ἔχιςXἔχω
