Line Urn,First Scholion,Second Scholion,Third Scholion,Fourth Scholion,Fifth Scholion,Sixth Scholion,Seventh Scholion,Eighth Scholion,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.1,urn:cts:greekLit:tlg5026.msA.hmt:1.1,urn:cts:greekLit:tlg5026.msA.hmt:1.2,urn:cts:greekLit:tlg5026.msA.hmt:1.3,urn:cts:greekLit:tlg5026.msA.hmt:1.4,urn:cts:greekLit:tlg5026.msA.hmt:1.5,urn:cts:greekLit:tlg5026.msAim.hmt:1.17,urn:cts:greekLit:tlg5026.null.hmt:1.25,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.103,urn:cts:greekLit:tlg5026.msA.hmt:1.116,urn:cts:greekLit:tlg5026.msAim.hmt:1.136,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.105,urn:cts:greekLit:tlg5026.msA.hmt:1.117,urn:cts:greekLit:tlg5026.msAil.hmt:1.357,urn:cts:greekLit:tlg5026.msAil.hmt:1.358,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.106,urn:cts:greekLit:tlg5026.msA.hmt:1.118,urn:cts:greekLit:tlg5026.msA.hmt:1.119,urn:cts:greekLit:tlg5026.msA.hmt:1.120,urn:cts:greekLit:tlg5026.msA.hmt:1.121,urn:cts:greekLit:tlg5026.msA.hmt:1.123,urn:cts:greekLit:tlg5026.msAext.hmt:1.135,urn:cts:greekLit:tlg5026.msAil.hmt:1.359,urn:cts:greekLit:tlg5026.msAim.hmt:1.137,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.110,urn:cts:greekLit:tlg5026.msA.hmt:1.124,urn:cts:greekLit:tlg5026.msAil.hmt:1.361,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.113,urn:cts:greekLit:tlg5026.msA.hmt:1.125,urn:cts:greekLit:tlg5026.msA.hmt:1.126,urn:cts:greekLit:tlg5026.msAil.hmt:1.362,urn:cts:greekLit:tlg5026.msAil.hmt:1.363,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.115,urn:cts:greekLit:tlg5026.msA.hmt:1.129,urn:cts:greekLit:tlg5026.msAil.hmt:1.364,urn:cts:greekLit:tlg5026.msAil.hmt:1.365,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.116,urn:cts:greekLit:tlg5026.msAil.hmt:1.366,urn:cts:greekLit:tlg5026.msAim.hmt:1.139,urn:cts:greekLit:tlg5026.msAint.hmt:1.142,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.120,urn:cts:greekLit:tlg5026.msA.hmt:1.132,urn:cts:greekLit:tlg5026.msA.hmt:1.133,urn:cts:greekLit:tlg5026.msAil.hmt:1.370,urn:cts:greekLit:tlg5026.msAil.hmt:1.371,urn:cts:greekLit:tlg5026.msAil.hmt:1.372,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.124,urn:cts:greekLit:tlg5026.msA.hmt:1.134,urn:cts:greekLit:tlg5026.msAil.hmt:1.374,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.128,urn:cts:greekLit:tlg5026.msA.hmt:1.415,urn:cts:greekLit:tlg5026.msA.hmt:1.416,urn:cts:greekLit:tlg5026.msAil.hmt:1.434,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.129,urn:cts:greekLit:tlg5026.msA.hmt:1.417,urn:cts:greekLit:tlg5026.msA.hmt:1.418,urn:cts:greekLit:tlg5026.msAil.hmt:1.435,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.131,urn:cts:greekLit:tlg5026.msA.hmt:1.419,urn:cts:greekLit:tlg5026.msA.hmt:1.420,urn:cts:greekLit:tlg5026.msAil.hmt:1.436,urn:cts:greekLit:tlg5026.msAil.hmt:1.437,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.136,urn:cts:greekLit:tlg5026.msA.hmt:1.422,urn:cts:greekLit:tlg5026.msAil.hmt:1.440,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.137,urn:cts:greekLit:tlg5026.msA.hmt:1.423,urn:cts:greekLit:tlg5026.msAil.hmt:1.441,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.139,urn:cts:greekLit:tlg5026.msA.hmt:1.424,urn:cts:greekLit:tlg5026.msAil.hmt:1.445,urn:cts:greekLit:tlg5026.msAil.hmt:1.446,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.14,urn:cts:greekLit:tlg5026.msA.hmt:1.14,urn:cts:greekLit:tlg5026.msAil.hmt:1.328,urn:cts:greekLit:tlg5026.msAim.hmt:1.21,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.140,urn:cts:greekLit:tlg5026.msAil.hmt:1.447,urn:cts:greekLit:tlg5026.msAim.hmt:1.140,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.142,urn:cts:greekLit:tlg5026.msAil.hmt:1.448,urn:cts:greekLit:tlg5026.msAint.hmt:1.432,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.147,urn:cts:greekLit:tlg5026.msA.hmt:1.426,urn:cts:greekLit:tlg5026.msAil.hmt:1.449,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.148,urn:cts:greekLit:tlg5026.msA.hmt:1.427,urn:cts:greekLit:tlg5026.msAil.hmt:1.450,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.153,urn:cts:greekLit:tlg5026.msA.hmt:1.478,urn:cts:greekLit:tlg5026.msAil.hmt:1.507,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.156,urn:cts:greekLit:tlg5026.msAim.hmt:1.497,urn:cts:greekLit:tlg5026.msAint.hmt:1.502,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.157,urn:cts:greekLit:tlg5026.msA.hmt:1.484,urn:cts:greekLit:tlg5026.msAil.hmt:1.509,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.159,urn:cts:greekLit:tlg5026.msA.hmt:1.480,urn:cts:greekLit:tlg5026.msAil.hmt:1.510,urn:cts:greekLit:tlg5026.msAil.hmt:1.511,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.160,urn:cts:greekLit:tlg5026.msA.hmt:1.481,urn:cts:greekLit:tlg5026.msA.hmt:1.482,urn:cts:greekLit:tlg5026.msAil.hmt:1.512,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.162,urn:cts:greekLit:tlg5026.msAil.hmt:1.514,urn:cts:greekLit:tlg5026.msAil.hmt:1.515,urn:cts:greekLit:tlg5026.msAint.hmt:1.503,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.168,urn:cts:greekLit:tlg5026.msA.hmt:1.485,urn:cts:greekLit:tlg5026.msA.hmt:1.486,urn:cts:greekLit:tlg5026.msAil.hmt:1.520,,,,,,,,,,,,,,,,,,
urn:cts:greekLit:tlg0012.tlg001.msA:1.169,urn:cts:greekLit:tlg5026.msAil.hmt:1.521,urn:cts:greekLit:tlg5026.msAim.hmt:1.499,urn:cts:greekLit:tlg5026.msAint.hmt:1.504,,,,,,,,,,,,,,,,,,
