msA.hmt:2.127 (87) vs msAint.hmt:2.144 (12): 4.0 (33.33%)	Main & Int	msA.hmt:2.127 (87) vs msAint.hmt:2.144 (12): 4.0 (33.33%)
msAint.hmt:2.196 (17) vs msAil.hmt:2.220 (6): 5.0 (83.33%)	Int & Il	msAint.hmt:2.196 (17) vs msAil.hmt:2.220 (6): 5.0 (83.33%)
msA.hmt:2.478 (13) vs msAim.hmt:2.481 (10): 8.0 (80.0%)	Main & Im	msA.hmt:2.478 (13) vs msAim.hmt:2.481 (10): 8.0 (80.0%)
msA.hmt:3.23 (152) vs msAint.hmt:3.22 (11): 4.0 (36.36%)	Main & Int	msA.hmt:3.23 (152) vs msAint.hmt:3.22 (11): 4.0 (36.36%)
msA.hmt:3.337 (24) vs msAim.hmt:3.719 (9): 4.0 (44.44%)	Main & Im	msA.hmt:3.337 (24) vs msAim.hmt:3.719 (9): 4.0 (44.44%)
msA.hmt:3.50 (44) vs msAint.hmt:3.55 (30): 4.0 (13.33%)	Main & Int	msA.hmt:3.50 (44) vs msAint.hmt:3.55 (30): 4.0 (13.33%)
msA.hmt:3.505 (30) vs msAim.hmt:3.751 (8): 4.0 (50.0%)	Main & Im	msA.hmt:3.505 (30) vs msAim.hmt:3.751 (8): 4.0 (50.0%)
msA.hmt:3.610 (11) vs msAim.hmt:3.771 (9): 5.0 (55.56%)	Main & Im	msA.hmt:3.610 (11) vs msAim.hmt:3.771 (9): 5.0 (55.56%)
msA.hmt:4.234 (34) vs msAint.hmt:4.235 (14): 4.0 (28.57%)	Main & Int	msA.hmt:4.234 (34) vs msAint.hmt:4.235 (14): 4.0 (28.57%)
msA.hmt:4.415 (42) vs msAim.hmt:4.824 (9): 6.0 (66.67%)	Main & Im	msA.hmt:4.415 (42) vs msAim.hmt:4.824 (9): 6.0 (66.67%)
msA.hmt:4.510 (224) vs msAim.hmt:4.845 (6): 5.0 (83.33%)	Main & Im	msA.hmt:4.510 (224) vs msAim.hmt:4.845 (6): 5.0 (83.33%)
msA.hmt:4.691 (65) vs msAint.hmt:4.690 (9): 4.0 (44.44%)	Main & Int	msA.hmt:4.691 (65) vs msAint.hmt:4.690 (9): 4.0 (44.44%)
msA.hmt:5.1043 (23) vs msAim.hmt:5.6043 (11): 4.0 (36.36%)	Main & Im	msA.hmt:5.1043 (23) vs msAim.hmt:5.6043 (11): 4.0 (36.36%)
msAim.hmt:5.4050 (19) vs msA.hmt:5.4018 (12): 4.0 (33.33%)	Main & Im	msAim.hmt:5.4050 (19) vs msA.hmt:5.4018 (12): 4.0 (33.33%)
msA.hmt:5.4037 (39) vs msAint.hmt:5.4075 (12): 8.0 (66.67%)	Main & Int	msA.hmt:5.4037 (39) vs msAint.hmt:5.4075 (12): 8.0 (66.67%)
msA.hmt:6.102 (41) vs msAim.hmt:6.251 (11): 4.0 (36.36%)	Main & Im	msA.hmt:6.102 (41) vs msAim.hmt:6.251 (11): 4.0 (36.36%)
msAim.hmt:7.1028 (5) vs msAint.hmt:7.1031 (5): 4.0 (80.0%)	Im & Int	msAim.hmt:7.1028 (5) vs msAint.hmt:7.1031 (5): 4.0 (80.0%)
msA.hmt:7.1033 (44) vs msAim.hmt:7.1040 (7): 5.0 (71.43%)	Main & Im	msA.hmt:7.1033 (44) vs msAim.hmt:7.1040 (7): 5.0 (71.43%)
msA.hmt:8.264 (35) vs msAim.hmt:8.267 (7): 6.0 (85.71%)	Main & Im	msA.hmt:8.264 (35) vs msAim.hmt:8.267 (7): 6.0 (85.71%)
msA.hmt:8.325 (34) vs msAim.hmt:8.334 (8): 4.0 (50.0%)	Main & Im	msA.hmt:8.325 (34) vs msAim.hmt:8.334 (8): 4.0 (50.0%)
msA.hmt:8.355 (55) vs msAim.hmt:8.358 (8): 5.0 (62.5%)	Main & Im	msA.hmt:8.355 (55) vs msAim.hmt:8.358 (8): 5.0 (62.5%)
msA.hmt:8.65 (24) vs msAim.hmt:8.71 (5): 4.0 (80.0%)	Main & Im	msA.hmt:8.65 (24) vs msAim.hmt:8.71 (5): 4.0 (80.0%)
msA.hmt:9.193 (117) vs msAint.hmt:9.199 (10): 5.0 (50.0%)	Main & Int	msA.hmt:9.193 (117) vs msAint.hmt:9.199 (10): 5.0 (50.0%)
msA.hmt:9.54 (36) vs msAim.hmt:9.63 (15): 5.0 (33.33%)	Main & Im	msA.hmt:9.54 (36) vs msAim.hmt:9.63 (15): 5.0 (33.33%)
msA.hmt:9.384 (21) vs msAint.hmt:9.395 (9): 4.0 (44.44%)	Main & Int	msA.hmt:9.384 (21) vs msAint.hmt:9.395 (9): 4.0 (44.44%)
msA.hmt:9.553 (50) vs msAim.hmt:9.563 (11): 9.0 (81.82%)	Main & Im	msA.hmt:9.553 (50) vs msAim.hmt:9.563 (11): 9.0 (81.82%)
msA.hmt:9.644 (6) vs msAim.hmt:9.649 (4): 4.0 (100.0%)	Main & Im	msA.hmt:9.644 (6) vs msAim.hmt:9.649 (4): 4.0 (100.0%)
msA.hmt:1.655 (22) vs msAim.hmt:1.669 (10): 5.0 (50.0%)	Main & Im	msA.hmt:1.655 (22) vs msAim.hmt:1.669 (10): 5.0 (50.0%)
msAim.hmt:1.736 (14) vs msAil.hmt:1.755 (13): 4.0 (30.77%)	Im & Il	msAim.hmt:1.736 (14) vs msAil.hmt:1.755 (13): 4.0 (30.77%)
msA.hmt:1.862 (110) vs msAint.hmt:1.877 (10): 7.0 (70.0%)	Main & Int	msA.hmt:1.862 (110) vs msAint.hmt:1.877 (10): 7.0 (70.0%)
msA.hmt:1.993 (58) vs msAint.hmt:1.1003 (7): 4.0 (57.14%)	Main & Int	msA.hmt:1.993 (58) vs msAint.hmt:1.1003 (7): 4.0 (57.14%)
msA.hmt:1.1396 (123) vs msAint.hmt:1.1407 (16): 4.0 (25.0%)	Main & Int	msA.hmt:1.1396 (123) vs msAint.hmt:1.1407 (16): 4.0 (25.0%)
msA.hmt:10.3502 (35) vs msAim.hmt:10.3515 (9): 6.0 (66.67%)	Main & Im	msA.hmt:10.3502 (35) vs msAim.hmt:10.3515 (9): 6.0 (66.67%)
msA.hmt:10.6000 (25) vs msAint.hmt:10.56 (9): 7.0 (77.78%)	Main & Int	msA.hmt:10.6000 (25) vs msAint.hmt:10.56 (9): 7.0 (77.78%)
msA.hmt:10.4634 (32) vs msAim.hmt:10.4643 (10): 8.0 (80.0%)	Main & Im	msA.hmt:10.4634 (32) vs msAim.hmt:10.4643 (10): 8.0 (80.0%)
msA.hmt:11.124 (25) vs msAim.hmt:11.28 (6): 5.0 (83.33%)	Main & Im	msA.hmt:11.124 (25) vs msAim.hmt:11.28 (6): 5.0 (83.33%)
msA.hmt:11.153 (87) vs msAim.hmt:11.43 (8): 5.0 (62.5%)	Main & Im	msA.hmt:11.153 (87) vs msAim.hmt:11.43 (8): 5.0 (62.5%)
msA.hmt:11.153 (87) vs msAint.hmt:11.15 (8): 5.0 (62.5%)	Main & Int	msA.hmt:11.153 (87) vs msAint.hmt:11.15 (8): 5.0 (62.5%)
msAim.hmt:11.43 (8) vs msAint.hmt:11.15 (8): 7.0 (87.5%)	Im & Int	msAim.hmt:11.43 (8) vs msAint.hmt:11.15 (8): 7.0 (87.5%)
