urn:cts:greekLit:tlg0012.tlg001.msA:7.12	urn:cts:greekLit:tlg5026.msA.hmt:7.8,urn:cts:greekLit:tlg5026.msAim.hmt:7.13,urn:cts:greekLit:tlg5026.msAint.hmt:7.18
urn:cts:greekLit:tlg0012.tlg001.msA:10.528	urn:cts:greekLit:tlg5026.msA.hmt:10.4632,urn:cts:greekLit:tlg5026.msAim.hmt:10.4637
urn:cts:greekLit:tlg0012.tlg001.msA:2.217	urn:cts:greekLit:tlg5026.msA.hmt:2.374,urn:cts:greekLit:tlg5026.msAim.hmt:2.390,urn:cts:greekLit:tlg5026.msAint.hmt:2.394
urn:cts:greekLit:tlg0012.tlg001.msA:11.257	urn:cts:greekLit:tlg5026.msA.hmt:11.110,urn:cts:greekLit:tlg5026.msAint.hmt:11.10
urn:cts:greekLit:tlg0012.tlg001.msA:15.307	urn:cts:greekLit:tlg5026.msA.hmt:15.90,urn:cts:greekLit:tlg5026.msAim.hmt:15.43
urn:cts:greekLit:tlg0012.tlg001.msA:3.103	urn:cts:greekLit:tlg5026.msA.hmt:3.171,urn:cts:greekLit:tlg5026.msAim.hmt:3.693
urn:cts:greekLit:tlg0012.tlg001.msA:6.319	urn:cts:greekLit:tlg5026.msA.hmt:6.102,urn:cts:greekLit:tlg5026.msAim.hmt:6.251
urn:cts:greekLit:tlg0012.tlg001.msA:19.108	urn:cts:greekLit:tlg5026.msA.hmt:19.2015office10_2,urn:cts:greekLit:tlg5026.msAim.hmt:19.2015office10_3
urn:cts:greekLit:tlg0012.tlg001.msA:8.109	urn:cts:greekLit:tlg5026.msA.hmt:8.88,urn:cts:greekLit:tlg5026.msAim.hmt:8.91
urn:cts:greekLit:tlg0012.tlg001.msA:1.584	urn:cts:greekLit:tlg5026.msA.hmt:1.1440,urn:cts:greekLit:tlg5026.msAim.hmt:1.1452
urn:cts:greekLit:tlg0012.tlg001.msA:9.455	urn:cts:greekLit:tlg5026.msAim.hmt:9.421,urn:cts:greekLit:tlg5026.msAint.hmt:9.426
urn:cts:greekLit:tlg0012.tlg001.msA:2.207	urn:cts:greekLit:tlg5026.msA.hmt:2.325,urn:cts:greekLit:tlg5026.msAim.hmt:2.330,urn:cts:greekLit:tlg5026.msAint.hmt:2.337
urn:cts:greekLit:tlg0012.tlg001.msA:10.41	urn:cts:greekLit:tlg5026.msAim.hmt:10.49,urn:cts:greekLit:tlg5026.msAim.hmt:10.52,urn:cts:greekLit:tlg5026.msAint.hmt:10.55
urn:cts:greekLit:tlg0012.tlg001.msA:18.519	urn:cts:greekLit:tlg5026.msA.hmt:18.188,urn:cts:greekLit:tlg5026.msAint.hmt:18.45
urn:cts:greekLit:tlg0012.tlg001.msA:17.174	urn:cts:greekLit:tlg5026.msA.hmt:17.73,urn:cts:greekLit:tlg5026.msAim.hmt:17.22
