ἀπέην	verb_verb_	ἀφίημι_ἄπειμι
ἀλλοιωτικὴν	adjective	ἀλλοιωτικός
γνωρίζων	verb	γνωρίζω
ἑλόντε	verb	αἱρέω
διαφθεῖραι	verb	διαφθείρω
μετρεῖ	verb	μετρέω
βληθείη	verb	βάλλω
ἀφικνεῖται	verb	ἀφικνέομαι
ὀφειλομένοις	verb	ὀφείλω
ἐμβαλεῖν	verb	ἐμβάλλω
περιστρέφοντος	verb	περιστρέφω
χλωρὸν	adjective	χλωρός
βόεσσι	noun	βοῦς
ἐποικοδομεῖται	verb	ἐποικοδομέω
διελὼν	verb	διαιρέω
κινδυνεύοντα	verb	κινδυνεύω
βασιλεύοντος	verb	βασιλεύω
τηλόθεν	adverb	τηλόθεν
πύργον	noun	πύργος
ἔκθεσμον	adjective	ἔκθεσμος
κινηθεὶς	verb	κινέω
κατακοιμήσει	verb_noun_	κατακοίμησις_κατακοιμάω
ἤρτηται	verb_verb_	ἀρτάω_ἀρτέομαι
λευκὰ	noun_adjective_noun_	λευκάς_λευκόν_λευκός
Τελαμώνιον	adjective	τελαμών
κόμην	verb_noun_	κομάω_κόμη
ἡσυχάζειν	verb	ἡσυχάζω
πεσόντων	verb	πίπτω
ἀδιανόητον	adjective	ἀδιανόητος
μυρὶ	noun	μυρίς
ἰ¨οί	noun_verb_noun_verb_	ἰόομαι_ἰός_ἰόω
ἄδην	adverb	ἅδην
συμπεπτωκότε	verb	συμπίτνω
ἐννύχιοι	adjective	ἐννύχιος
διανοοῦ	verb_verb_	διανοέομαι_διανοέω
ἐμπίπτειν	verb	ἐμπίτνω
ὥτε	conjunction	ὥστε
συγκριτικῶ	adjective	συγκριτικός
παρῴχωκεν	verb	παροίχομαι
φέρῃσι	verb	φέρω
φιλονεικεῖν	verb	φιλονεικέω
παρατατικός	adjective	παρατατικός
κιχάνω	verb	κιχάνω
ἐλελήκει	verb_verb_	λάσκω_λανθάνω
μηνί	noun	μείς
χώσατο	verb_verb_	χόω_χώομαι
ἐβασίλευε	verb	βασιλεύω
ἵ̈κει	verb	ἵκω
ἐχολοῦτο	verb_verb_	χολόομαι_χολόω
ὀπή	noun	ὀπή
ἀρίσταρχος	noun	ἀρίσταρχος
μένει	verb_noun_	μένος_μένω
ἀμφιέλισσαι	noun	ἀμφιέλισσα
μεγαλόφωνον	adjective	μεγαλόφωνος
μ᾽	pronoun_pronoun_	ἐγώ_ἐγώγε
ἀμφοτέροις	adjective	ἀμφότερος
Ἀριστάρχου	noun_noun_	ἀρίσταρχος
ἕλωνται	verb	αἱρέω
Ἑλλάδι	noun	ἑλλάς
πεινοῦντος	verb	πεινέω
ἀπαγγελτικόν	adjective	ἀπαγγελτικός
ἐπέσχε	verb	ἐπώχατο
Ταύγετον	noun	ταύγετον
προβαλλομένη	verb	προβάλλω
ἐνεργὲς	adjective	ἐνεργής
παραποτάμιος	adjective	παραποτάμιος
ἀγέλας	noun	ἀγέλη
τρέψαι	verb	τρέπω
σύγκειται	verb	σύγκειμαι
ἀοιδοῖ	verb	ἀοιδάω
Μυρμιδόνων	noun	μυρμιδών
ὤμοσαν	verb	ὄμνυμι
ψιλοῦσαν	verb	ψιλόω
βυρσῶν	noun	βύρσα
ἐξολκὴν	noun	ἐξολκή
θρασὺν	adjective	θρασύς
βαθείας	adjective	βαθύς
θεοειδὴς	adjective	θεοειδής
ὀφθείη	verb	ὁράω
Ἐρινύων	noun_verb_	ἐρινύς_ἐρινύω
πολυπίδακα	noun_adjective_	πολυπίδακος_πολυπῖδαξ
δεινότατον	adjective	δεινός
ὑψοῦτο	verb	ὑψόω
καυχήσεται	verb	καυχάομαι
ἐλεύσῃ	verb_noun_	ἔλευσις_ἔρχομαι
αὐλάς	noun	αὐλή
ἀφῆκε	verb_verb_	ἀφήκω_ἀφίημι
ὁρισαίμεθα	verb	ὁρίζω
συριγμόν	noun	συριγμός
ἀσχήμως	adjective	ἄσχημος
θύγατρα	noun	θυγάτηρ
γινωσκομένων	verb	γιγνώσκω
στρόμβου	noun_verb_	στρομβόω_στρόμβος
Φόβῳ	noun_noun_	φόβος
ἔρωτι	noun	ἔρως
λαοῖς	noun	λαός
τριῶν	verb_verb_numeral_verb_	τρίζω_τρεῖς_τριάζω_τριάξω
τάττεσθαι	verb	τάσσω
σοφισάμενοι	verb_verb_	σοφίζομαι_σοφίζω
στᾶσα	verb_verb_	στάζω_ἵστημι
στερίσκεσθαι	verb	στερίσκω
μόχθον	noun	μόχθος
ἐκπέρσειν	verb	ἐκπέρθω
ἀγανοῦ	adjective	ἀγανός
φαίδιμος	adjective	φαίδιμος
ὑιεῖ	verb	ὑίζω
παραδιαζευκτικοὶ	adjective	παραδιαζευκτικός
βαρεῖα	adjective	βαρύς
ἔντ'	verb	εἰμί
μελαίνεται	verb	μελαίνω
κατ᾽	preposition	κατά
βεβαιῶσαι	verb	βεβαιόω
δεσπότην	noun	δεσπότης
κτητικοῖς	adjective	κτητικός
αὐγαῖς	noun	αὐγή
ποδώκὴς	adjective	ποδώκης
βεβλήαται	verb	βάλλω
Θηβῶν	noun	θῆβαι
ἑάων	adjective	ἑός
οὔτοι	adverb	οὔτοι
δεκάτῳ	adjective	δέκατος
χρονικὸν	adjective	χρονικός
πόλεμός	noun	πόλεμος
ἐπείγει	verb	ἐπείγω
ὑποστρεψάντων	verb	ὑποστρέφω
συνέκλεισαν	verb	συγκλείω
ἄπορον	adjective	ἄπορος
Ἠλέκτραν	noun	ἠλέκτρα
κλῆρος	noun	κλῆρος
αὐλῆς	noun_verb_	αὐλέω_αὐλή
ἴτην	noun_verb_	εἶμι_ἴτης
πίφαυσκον	verb	πιφαύσκω
ὀθόνια	noun	ὀθόνιον
κάκιον	verb_adjective_	κακός_κηκίω
αἰσχρόν	adjective	αἰσχρός
δέξομαι	verb_verb_	δέχομαι_δείκνυμι
ἐνεργοῦσαν	verb	ἐνεργέω
Καλυδὼν	noun	καλυδών
ἧκεν	verb_verb_	ἥκω_ἵημι
ἐζώννυντο	verb	ζώννυμι
συνέταξαν	verb	συντάσσω
